compound_id,smiles,violations,violation_details,SA_binary,EC_binary,CA_binary,SA_ensemble,EC_ensemble,CA_ensemble,SA_mic,EC_mic,CA_mic,MW,LogP,TPSA,HBD,HBA,RotBonds,Rings,Fsp3
CHEMBL2281774,COC1=CC=C2C=C(C(C)C(=O)NCC3=NNC(=S)N3N)C=CC2=C1,6,"['MW: 357.4 (range: 183.21-338.85)', 'TPSA: 98.0 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.6231993019580842,0.8309484958648682,0.7231818974018097,3.9,7.81,62.5,357.4,2.24,98.0,3,6,5,3,0.24
CHEMBL2296351,NC(CCC(=O)N1C(OCC2=CC=CC=C2Cl)=NC2=CC=CC=C2C1=O)C(=O)O,6,"['MW: 415.8 (range: 183.21-338.85)', 'TPSA: 124.5 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'HBA: 7 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.5085175901651382,0.8039035201072693,0.8614464163780212,30.0,50.0,25.0,415.8,2.46,124.5,2,7,7,3,0.2
CHEMBL1829880,N#CC1=CC=C(NC2=NC(OC3=CC=NC4=CC=CC=C34)=NC(N3CCN(C4=CC=CC(Cl)=C4Cl)CC3)=N2)C=C1C(F)(F)F,6,"['MW: 637.5 (range: 183.21-338.85)', 'LogP: 7.48 (range: 1.39-4.01)', 'TPSA: 103.1 (range: 18.70-56.82)', 'HBA: 9 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.8362778306007386,0.785351037979126,0.5413164019584655,6.25,50.0,50.0,637.5,7.48,103.1,1,9,6,6,0.17
CHEMBL2159259,COC1=CC=C(C2=NN(C(C)=O)C(C3=CC=C(NS(=O)(=O)C4=CC=C(C(F)(F)F)C=C4Cl)C=C3)C2)C=C1OC,6,"['MW: 582.0 (range: 183.21-338.85)', 'LogP: 5.87 (range: 1.39-4.01)', 'TPSA: 97.3 (range: 18.70-56.82)', 'HBA: 6 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.8007718205451966,0.6623568296432495,0.6983831286430359,15.0,10.0,40.0,582.0,5.87,97.3,1,6,7,4,0.23
CHEMBL3980035,O=[N+]([O-])C1=CC=C(N2C(O)CC(C3=CC=CC=C3)N2C(C2=CC=C(Cl)C=C2)N2CCOCC2)C([N+](=O)[O-])=C1,6,"['MW: 540.0 (range: 183.21-338.85)', 'LogP: 4.67 (range: 1.39-4.01)', 'TPSA: 125.5 (range: 18.70-56.82)', 'HBA: 9 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.7970221519470215,0.5487747102975845,0.8098394989967346,64.0,0.5,1.0,540.0,4.67,125.5,1,9,7,5,0.31
CHEMBL2262463,COC1=CC=C(C2C/C(=N/OCC3=CC=CC=C3)C(C)C(C3=CC=C(OC)C=C3)N2C)C=C1,6,"['MW: 444.6 (range: 183.21-338.85)', 'LogP: 6.03 (range: 1.39-4.01)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.7460186719894409,0.7521332263946533,0.6568166494369507,12.5,25.0,25.0,444.6,6.03,43.3,0,5,7,4,0.32
CHEMBL2237549,O=C1C=C(OC2=NC(NC3=CC=CC=C3)=NC(N3CCN(C4=CC=CC(Cl)=C4)CC3)=N2)C2=CC=CC=C2O1,6,"['MW: 527.0 (range: 183.21-338.85)', 'LogP: 5.49 (range: 1.39-4.01)', 'TPSA: 96.6 (range: 18.70-56.82)', 'HBA: 9 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.8398860692977905,0.7158575654029846,0.5980043828487396,50.0,25.0,12.5,527.0,5.49,96.6,1,9,6,6,0.14
CHEMBL4288782,NC1=NC(C2=NC3=CC=CC=C3N2)=CC(C2=CC=C(Cl)C=C2Cl)=N1,6,"['MW: 356.2 (range: 183.21-338.85)', 'LogP: 4.58 (range: 1.39-4.01)', 'TPSA: 80.5 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.6211609005928039,0.6620286226272583,0.8620421290397644,8.0,64.0,1.0,356.2,4.58,80.5,2,4,2,4,0.0
CHEMBL2237561,CC1=CC(=O)OC2=CC(OC3=NC(NC4=CC=CC=C4)=NC(N4CCN(C5=CC=CC(Cl)=C5Cl)CC4)=N3)=CC=C12,6,"['MW: 575.5 (range: 183.21-338.85)', 'LogP: 6.46 (range: 1.39-4.01)', 'TPSA: 96.6 (range: 18.70-56.82)', 'HBA: 9 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.7740483760833741,0.6436296343803406,0.723396646976471,25.0,12.5,12.5,575.5,6.46,96.6,1,9,6,6,0.17
CHEMBL3758888,COC(=O)C(C)NP(=O)(OCCN(C)C1=CC(=O)OC2=CC=C(C(C)(C)C)C=C12)OC1=CC=CC=C1,6,"['MW: 516.5 (range: 183.21-338.85)', 'LogP: 4.88 (range: 1.39-4.01)', 'TPSA: 107.3 (range: 18.70-56.82)', 'HBA: 8 (range: 1.96-4.87)', 'RotBonds: 10 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.6428850412368774,0.5869491040706635,0.9094718098640442,1.0,16.0,64.0,516.5,4.88,107.3,1,8,10,3,0.38
CHEMBL2282616,CC1=CC=C(NC(=O)NCCNC2=CC=NC3=C(F)C=C(F)C=C23)C=C1C,6,"['MW: 370.4 (range: 183.21-338.85)', 'LogP: 4.36 (range: 1.39-4.01)', 'TPSA: 66.1 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.7113504886627198,0.6593031406402587,0.747995126247406,40.0,40.0,25.0,370.4,4.36,66.1,3,3,5,3,0.2
CHEMBL5272623,COC1=CC=C(NC2=NC=NC3=C2C(C2=CC=C(OC)C=C2)C2=C(C=C(C)OC2=O)O3)C=C1,6,"['MW: 443.5 (range: 183.21-338.85)', 'LogP: 4.78 (range: 1.39-4.01)', 'TPSA: 95.7 (range: 18.70-56.82)', 'HBA: 8 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.9568408608436584,0.4751369029283523,0.6795413658022881,15.6,7.8,7.8,443.5,4.78,95.7,1,8,5,5,0.16
CHEMBL2237317,CC1=CC(=O)OC2=CC(OC3=NC(NC4=CC=C(N5C(=O)CSC5C5=CC=C(F)C=C5)C=C4)=NC(N(C)C)=N3)=CC=C12,6,"['MW: 584.6 (range: 183.21-338.85)', 'LogP: 5.81 (range: 1.39-4.01)', 'TPSA: 113.7 (range: 18.70-56.82)', 'HBA: 10 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.7871320247650146,0.706652706861496,0.617565906047821,25.0,50.0,12.5,584.6,5.81,113.7,1,10,7,6,0.17
CHEMBL1808142,CCOC(=O)C1=C(C)NC(=S)NC1C1=CC=C(NC(=O)NC2=CC=C(OC)C=C2)C=C1,6,"['MW: 440.5 (range: 183.21-338.85)', 'TPSA: 100.7 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.7238424181938171,0.6774713873863221,0.7092681407928467,15.0,15.0,10.0,440.5,3.7,100.7,4,5,6,3,0.23
CHEMBL2237318,CC1=CC(=O)OC2=CC(OC3=NC(NC4=CC=C(N5C(=O)CSC5C5=CC=CC(F)=C5)C=C4)=NC(N(C)C)=N3)=CC=C12,6,"['MW: 584.6 (range: 183.21-338.85)', 'LogP: 5.81 (range: 1.39-4.01)', 'TPSA: 113.7 (range: 18.70-56.82)', 'HBA: 10 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.781394648551941,0.6870548129081726,0.6410550594329834,50.0,25.0,50.0,584.6,5.81,113.7,1,10,7,6,0.17
CHEMBL4159375,COC1=CC=C(N2C=C(C3C4=C(CCCC4=O)OC4=CC=C5C=CC=CC5=C43)N=N2)C=C1,6,"['MW: 423.5 (range: 183.21-338.85)', 'LogP: 4.96 (range: 1.39-4.01)', 'TPSA: 66.2 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.6643759846687317,0.8706544518470765,0.5656353771686554,3.12,3.12,3.12,423.5,4.96,66.2,0,6,3,6,0.19
CHEMBL1819150,OC(CN1C=[N+](CC2=CC=C(Cl)C(Cl)=C2)C=N1)(CN1C=[N+](CC2=CC=C(Cl)C(Cl)=C2)C=N1)C1=CC=C(F)C=C1F,6,"['MW: 626.3 (range: 183.21-338.85)', 'LogP: 5.23 (range: 1.39-4.01)', 'TPSA: 63.6 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 9 (range: 0.61-4.74)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.645966500043869,0.7694751858711243,0.6830879390239716,8.0,32.0,4.0,626.3,5.23,63.6,1,5,9,5,0.19
CHEMBL1808141,CCOC(=O)C1=C(C)NC(=S)NC1C1=CC=C(NC(=O)NC2=CC=C(C(F)(F)F)C=C2)C=C1,6,"['MW: 478.5 (range: 183.21-338.85)', 'LogP: 4.71 (range: 1.39-4.01)', 'TPSA: 91.5 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.7061112642288208,0.6966468334197998,0.6891929507255554,20.0,10.0,15.0,478.5,4.71,91.5,4,4,5,3,0.23
CHEMBL2237560,CC1=CC(=O)OC2=CC(OC3=NC(NC4=CC=CC=C4)=NC(N4CCN(C5=CC=CC(Cl)=C5)CC4)=N3)=CC=C12,6,"['MW: 541.0 (range: 183.21-338.85)', 'LogP: 5.8 (range: 1.39-4.01)', 'TPSA: 96.6 (range: 18.70-56.82)', 'HBA: 9 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.7634441971778869,0.6188165783882141,0.7050381422042846,25.0,25.0,12.5,541.0,5.8,96.6,1,9,6,6,0.17
CHEMBL2237319,CC1=CC(=O)OC2=CC(OC3=NC(NC4=CC=C(N5C(=O)CSC5C5=CC=C(Cl)C=C5)C=C4)=NC(N(C)C)=N3)=CC=C12,6,"['MW: 601.1 (range: 183.21-338.85)', 'LogP: 6.32 (range: 1.39-4.01)', 'TPSA: 113.7 (range: 18.70-56.82)', 'HBA: 10 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.7774729609489441,0.6893616616725922,0.6101669788360595,50.0,50.0,25.0,601.1,6.32,113.7,1,10,7,6,0.17
CHEMBL2260319,CCOC(=O)C1=C(C)NC(=S)NC1C1=CC=C(NC(=S)NC2=C(F)C=CC=C2C(F)(F)F)C=C1,6,"['MW: 512.6 (range: 183.21-338.85)', 'LogP: 5.01 (range: 1.39-4.01)', 'TPSA: 74.4 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.6562138199806213,0.6481777548789978,0.772396194934845,35.0,40.0,55.0,512.6,5.01,74.4,4,4,5,3,0.23
CHEMBL2235894,COC1=CC=C(CN2CCN(C3=NC(NC4=CC=C(C#N)C(C(F)(F)F)=C4)=NC(OC4=NC=NC5=CC=CC=C45)=N3)CC2)C(OC)=C1OC,6,"['MW: 673.7 (range: 183.21-338.85)', 'LogP: 5.59 (range: 1.39-4.01)', 'TPSA: 143.7 (range: 18.70-56.82)', 'HBA: 13 (range: 1.96-4.87)', 'RotBonds: 10 (range: 0.61-4.74)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.734134578704834,0.7592843651771546,0.574182677268982,3.12,6.25,12.5,673.7,5.59,143.7,1,13,10,6,0.27
CHEMBL1807904,CCOC(=O)C1=C(C)NC(=S)NC1C1=CC=C(NC(=O)NC2=CC=CC(C(F)(F)F)=C2)C=C1,6,"['MW: 478.5 (range: 183.21-338.85)', 'LogP: 4.71 (range: 1.39-4.01)', 'TPSA: 91.5 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.7023139834403992,0.6823491096496582,0.677845013141632,40.0,20.0,25.0,478.5,4.71,91.5,4,4,5,3,0.23
CHEMBL559552,O=C1CS/C(=N\N=C2C3CCCC2C(C2=CC=C(F)C=C2)NC3C2=CC=C(F)C=C2)N1,6,"['MW: 440.5 (range: 183.21-338.85)', 'LogP: 4.34 (range: 1.39-4.01)', 'TPSA: 65.8 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.8100666522979736,0.5375689029693603,0.7076369762420655,6.25,50.0,6.25,440.5,4.34,65.8,2,5,3,5,0.35
CHEMBL2159261,COC1=CC=C(C2=NN(C(C)=O)C(C3=CC=C(NS(=O)(=O)C4=CC=C(OC(F)(F)F)C=C4)C=C3)C2)C=C1OC,6,"['MW: 563.6 (range: 183.21-338.85)', 'LogP: 5.1 (range: 1.39-4.01)', 'TPSA: 106.5 (range: 18.70-56.82)', 'HBA: 7 (range: 1.96-4.87)', 'RotBonds: 8 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.7227745056152344,0.6429905652999878,0.6807508587837219,20.0,15.0,45.0,563.6,5.1,106.5,1,7,8,4,0.23
CHEMBL2282231,O=C(CCl)N1CCN(CCN2C(=O)C(Cl)C2C2=CC=C(O)C=C2)CC1,6,"['MW: 386.3 (range: 183.21-338.85)', 'LogP: 1.27 (range: 1.39-4.01)', 'TPSA: 64.1 (range: 18.70-56.82)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.53 (range: 0.13-0.49)']",1,1,1,0.8120299458503724,0.6298714876174927,0.6037204027175903,9.37,4.68,18.75,386.3,1.27,64.1,1,4,5,3,0.53
CHEMBL2260316,CCOC(=O)C1=C(C)NC(=S)NC1C1=CC=C(NC(=S)NC2=CC=CC=C2C(F)(F)F)C=C1,6,"['MW: 494.6 (range: 183.21-338.85)', 'LogP: 4.87 (range: 1.39-4.01)', 'TPSA: 74.4 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.6727417945861817,0.6612314760684967,0.7103123545646668,10.0,15.0,20.0,494.6,4.87,74.4,4,4,5,3,0.23
CHEMBL2260315,CCOC(=O)C1=C(C)NC(=S)NC1C1=CC=C(NC(=S)NC2=CC=CC=C2Cl)C=C1,6,"['MW: 461.0 (range: 183.21-338.85)', 'LogP: 4.5 (range: 1.39-4.01)', 'TPSA: 74.4 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.7230390548706055,0.6016890406608582,0.7176370620727539,20.0,10.0,10.0,461.0,4.5,74.4,4,4,5,3,0.19
CHEMBL2260125,CCOC(=O)C1=C(C)NC(=S)NC1C1=CC=C(NC(=S)NC2=CC=C(C(F)(F)F)C=C2)C=C1,6,"['MW: 494.6 (range: 183.21-338.85)', 'LogP: 4.87 (range: 1.39-4.01)', 'TPSA: 74.4 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.6907887578010559,0.6525402426719665,0.6963575482368469,10.0,10.0,10.0,494.6,4.87,74.4,4,4,5,3,0.23
CHEMBL2235890,N#CC1=CC=C(NC2=NC(OC3=NC=NC4=CC=CC=C34)=NC(N3CCN(C(C4=CC=CC=C4)C4=CC=C(Cl)C=C4)CC3)=N2)C=C1C(F)(F)F,6,"['MW: 694.1 (range: 183.21-338.85)', 'LogP: 7.81 (range: 1.39-4.01)', 'TPSA: 116.0 (range: 18.70-56.82)', 'HBA: 10 (range: 1.96-4.87)', 'RotBonds: 8 (range: 0.61-4.74)', 'Rings: 7 (range: 1.88-2.92)']",1,1,1,0.7826692879199981,0.6520479083061218,0.5972347855567932,6.25,25.0,25.0,694.1,7.81,116.0,1,10,8,7,0.17
CHEMBL3098886,COC1=CC(NS(=O)(=O)CC2=CC=CC(C(F)(F)F)=C2)=CC=C1N1C=NC(Cl)=C1,6,"['MW: 445.9 (range: 183.21-338.85)', 'LogP: 4.5 (range: 1.39-4.01)', 'TPSA: 73.2 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.6772183664143085,0.6816019296646119,0.6582966089248657,4.0,64.0,64.0,445.9,4.5,73.2,1,5,6,3,0.17
CHEMBL4073082,COC1=CC(C2=NC3=CC(F)=CC=C3N2)=C2CC3C4=CC5=C(C=C4CCN3CC2=C1O)OCO5,6,"['MW: 459.5 (range: 183.21-338.85)', 'LogP: 4.47 (range: 1.39-4.01)', 'TPSA: 79.8 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'Rings: 7 (range: 1.88-2.92)']",1,1,1,0.7755306124687195,0.6157523989677429,0.616529130935669,7.994952,3.997476,26.64984,459.5,4.47,79.8,2,6,2,7,0.27
CHEMBL2236299,COC1=CC=C(/C=C2\SC(=O)N(CC3=CC=C(C(=O)O)C=C3)C2=O)C=C1,6,"['MW: 369.4 (range: 183.21-338.85)', 'TPSA: 83.9 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.11 (range: 0.13-0.49)']",1,1,1,0.4688402712345123,0.6324746906757355,0.9033726692199708,16.0,32.0,16.0,369.4,3.63,83.9,1,5,5,3,0.11
CHEMBL2236298,COC1=CC=CC(/C=C2\SC(=O)N(CC3=CC=C(C(=O)O)C=C3)C2=O)=C1,6,"['MW: 369.4 (range: 183.21-338.85)', 'TPSA: 83.9 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.11 (range: 0.13-0.49)']",1,1,1,0.5269352078437806,0.5596534103155136,0.9169547319412232,16.0,8.0,32.0,369.4,3.63,83.9,1,5,5,3,0.11
CHEMBL2260325,CCOC(=O)C1=C(C)NC(=S)NC1C1=CC=C(NC(=S)NC2=CC=CC(C(F)(F)F)=C2)C=C1,6,"['MW: 494.6 (range: 183.21-338.85)', 'LogP: 4.87 (range: 1.39-4.01)', 'TPSA: 74.4 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.6809877634048462,0.633693540096283,0.687495768070221,20.0,20.0,15.0,494.6,4.87,74.4,4,4,5,3,0.23
CHEMBL224716,COC1=CC=C(C2=NN(C(=O)COC3=CC=C(Cl)C=C3Cl)C(O)(C3=CC(F)=C(Cl)C=C3Cl)C2)C=C1,6,"['MW: 558.2 (range: 183.21-338.85)', 'LogP: 6.31 (range: 1.39-4.01)', 'TPSA: 71.4 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.5586193263530731,0.8932093381881714,0.544694060087204,6.25,12.5,17.0,558.2,6.31,71.4,1,5,6,4,0.17
CHEMBL227823,COC1=CC=C(C2=NN(C(=O)COC3=CC=C(Cl)C=C3)C(O)(C3=CC(F)=C(Cl)C=C3Cl)C2)C=C1,6,"['MW: 523.8 (range: 183.21-338.85)', 'LogP: 5.66 (range: 1.39-4.01)', 'TPSA: 71.4 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.5525376915931701,0.8816704034805298,0.558418482542038,6.25,12.5,6.25,523.8,5.66,71.4,1,5,6,4,0.17
CHEMBL2296403,COC1=CC=C(OC)C(/C=C/C2=NN=C(NC3=CC=CC=C3)S2)=C1,6,"['MW: 339.4 (range: 183.21-338.85)', 'LogP: 4.47 (range: 1.39-4.01)', 'HBA: 6 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.11 (range: 0.13-0.49)']",1,1,1,0.6161108762025833,0.4861032426357269,0.8901791095733642,50.0,50.0,50.0,339.4,4.47,56.3,1,6,6,3,0.11
CHEMBL4160783,O=C1CCCC2=C1C(C1=CN(C3=CC=CC=C3)N=N1)C1=C(C=CC3=CC=CC=C13)O2,6,"['MW: 393.4 (range: 183.21-338.85)', 'LogP: 4.95 (range: 1.39-4.01)', 'TPSA: 57.0 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.5168549656867981,0.8872302412986756,0.5858812034130096,3.12,3.12,3.12,393.4,4.95,57.0,0,5,2,6,0.16
CHEMBL2159256,COC1=CC=C(C2=NN(C(C)=O)C(C3=CC=C(NS(=O)(=O)C4=CC(F)=CC=C4C)C=C3)C2)C=C1OC,6,"['MW: 511.6 (range: 183.21-338.85)', 'LogP: 4.65 (range: 1.39-4.01)', 'TPSA: 97.3 (range: 18.70-56.82)', 'HBA: 6 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.7348251700401306,0.5998699188232421,0.6327783524990082,55.0,20.0,30.0,511.6,4.65,97.3,1,6,7,4,0.23
CHEMBL2282624,O=C(NCCNC1=CC=NC2=C(F)C=C(F)C=C12)NC1=CC=CC=C1F,6,"['MW: 360.3 (range: 183.21-338.85)', 'TPSA: 66.0 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.11 (range: 0.13-0.49)']",1,1,1,0.4546310365200042,0.6944858849048614,0.8182385325431824,20.0,15.0,15.0,360.3,3.89,66.0,3,3,5,3,0.11
CHEMBL3735754,COC1=CC=C(C2SCC(=O)N2C2=NC(C34CC5CC(CC(C5)C3)C4)=CS2)C=C1,6,"['MW: 426.6 (range: 183.21-338.85)', 'LogP: 5.4 (range: 1.39-4.01)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'Rings: 7 (range: 1.88-2.92)', 'Fsp3: 0.57 (range: 0.13-0.49)']",1,1,1,0.47042316198349,0.7139075815677642,0.7774277329444885,13.054266,13.054266000000002,4.991337,426.6,5.4,42.4,0,5,4,7,0.57
CHEMBL2282230,O=C(CCl)N1CCN(CCN2C(=O)C(Cl)C2C2=CC=CC(O)=C2)CC1,6,"['MW: 386.3 (range: 183.21-338.85)', 'LogP: 1.27 (range: 1.39-4.01)', 'TPSA: 64.1 (range: 18.70-56.82)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.53 (range: 0.13-0.49)']",1,1,1,0.7903764367103576,0.5923474818468094,0.579020893573761,37.5,18.75,37.5,386.3,1.27,64.1,1,4,5,3,0.53
CHEMBL4166586,COC1=CC=CC=C1N1C=C(C2C3=C(CCCC3=O)OC3=CC=C4C=CC=CC4=C32)N=N1,6,"['MW: 423.5 (range: 183.21-338.85)', 'LogP: 4.96 (range: 1.39-4.01)', 'TPSA: 66.2 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.580676993727684,0.8416886329650879,0.5388367593288421,6.25,12.5,6.25,423.5,4.96,66.2,0,6,3,6,0.19
CHEMBL2283342,N#CC1=CC=C(NC(=O)CSC2=NN=C(C3=CC4=CC=CC=C4OC3=O)O2)C=C1,6,"['MW: 404.4 (range: 183.21-338.85)', 'TPSA: 122.0 (range: 18.70-56.82)', 'HBA: 8 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.05 (range: 0.13-0.49)']",1,1,1,0.5414540410041809,0.7806339383125305,0.6171403795480728,6.25,50.0,50.0,404.4,3.45,122.0,1,8,5,4,0.05
CHEMBL3099261,CCCN(CCC)CCN1C2=C(C3=CC=CC=C31)[C@H]1[C@](C)(C(=O)OC)CCC[C@]1(C)C1=CC=C(C(C)C)C=C12,6,"['MW: 528.8 (range: 183.21-338.85)', 'LogP: 8.27 (range: 1.39-4.01)', 'HBD: 0 (range: 0.23-1.59)', 'RotBonds: 9 (range: 0.61-4.74)', 'Rings: 5 (range: 1.88-2.92)', 'Fsp3: 0.57 (range: 0.13-0.49)']",1,1,1,0.6657721757888794,0.501903873682022,0.7646295666694641,31.2,31.2,31.2,528.8,8.27,34.5,0,4,9,5,0.57
CHEMBL3335327,CCCCCCCC/C=C\CCCCCCCC(=O)NCCCCN,6,"['MW: 352.6 (range: 183.21-338.85)', 'LogP: 5.88 (range: 1.39-4.01)', 'HBD: 2 (range: 0.23-1.59)', 'RotBonds: 19 (range: 0.61-4.74)', 'Rings: 0 (range: 1.88-2.92)', 'Fsp3: 0.86 (range: 0.13-0.49)']",1,1,1,0.4761062920093536,0.6639999866485595,0.7694682836532593,16.0,32.0,2.0,352.6,5.88,55.1,2,2,19,0,0.86
CHEMBL2296395,COC1=CC=C(OC)C(/C=C/C2=NN=C(SC)N2C2=CC=C(C)C=C2)=C1,6,"['MW: 367.5 (range: 183.21-338.85)', 'LogP: 4.49 (range: 1.39-4.01)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.4419933140277862,0.6327094793319702,0.7931045293807983,50.0,50.0,50.0,367.5,4.49,49.2,0,6,6,3,0.2
